AB292683.1,1638,EH23a.chr7,65496500,1,1638,12204189,12205823,0.0,2889,1564,1638,98.535,1614,21,1614,1,3,98.53,plus
AB292683.1,1638,EH23a.chr7,65496500,1,1638,11346499,11348136,0.0,2355,1275,1638,92.613,1517,121,1517,0,0,92.61,plus
AB292683.1,1638,EH23a.chr7,65496500,1,1638,30706708,30705071,0.0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,minus
AB292683.1,1638,EH23a.chr7,65496500,1,1638,30824591,30822954,0.0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,minus
AB292683.1,1638,EH23a.chr7,65496500,1,1638,30774874,30773237,0.0,2300,1245,1638,92.002,1507,131,1507,0,0,92.00,minus
AB292683.1,1638,EH23a.chr7,65496500,9,1638,10729382,10727762,0.0,2132,1154,1630,90.368,1473,148,1473,2,9,90.37,minus
AB292684.1,1638,EH23a.chr7,65496500,1,1638,12111396,12113033,0.0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,plus
AB292684.1,1638,EH23a.chr7,65496500,1,1638,12152743,12154374,0.0,2898,1569,1638,98.657,1616,16,1616,1,6,98.66,plus
AB292684.1,1638,EH23a.chr7,65496500,1,1638,12058485,12060122,0.0,2887,1563,1638,98.474,1613,25,1613,0,0,98.47,plus
AB292684.1,1638,EH23a.chr7,65496500,1,1638,12204189,12205823,0.0,2856,1546,1638,98.168,1608,27,1608,1,3,98.17,plus
AB292684.1,1638,EH23a.chr7,65496500,1,1638,11346499,11348136,0.0,2311,1251,1638,92.125,1509,129,1509,0,0,92.12,plus
AB292684.1,1638,EH23a.chr7,65496500,1,1638,30706708,30705071,0.0,2261,1224,1638,91.575,1500,138,1500,0,0,91.58,minus
AB292684.1,1638,EH23a.chr7,65496500,1,1638,30824591,30822954,0.0,2261,1224,1638,91.575,1500,138,1500,0,0,91.58,minus
AB292684.1,1638,EH23a.chr7,65496500,1,1638,30774874,30773237,0.0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,minus
AB212829.1,1635,EH23a.chr7,65496500,1,1635,11346499,11348133,0.0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,plus
AB212829.1,1635,EH23a.chr7,65496500,1,1635,30706708,30705074,0.0,2654,1437,1635,95.963,1569,66,1569,0,0,95.96,minus
AB212829.1,1635,EH23a.chr7,65496500,1,1635,30774874,30773240,0.0,2649,1434,1635,95.902,1568,67,1568,0,0,95.90,minus
AB212829.1,1635,EH23a.chr7,65496500,1,1635,30824591,30822957,0.0,2643,1431,1635,95.841,1567,68,1567,0,0,95.84,minus
AB212829.1,1635,EH23a.chr7,65496500,1,1635,12111396,12113030,0.0,2294,1242,1635,91.988,1504,131,1504,0,0,91.99,plus
AB212829.1,1635,EH23a.chr7,65496500,22,1635,12152758,12154371,0.0,2283,1236,1614,92.193,1488,126,1488,0,0,92.19,plus
AB212829.1,1635,EH23a.chr7,65496500,1,1635,12058485,12060119,0.0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,plus
AB212829.1,1635,EH23a.chr7,65496500,9,1625,10729382,10727775,0.0,2257,1222,1618,91.965,1488,119,1488,4,11,91.97,minus
AB212829.1,1635,EH23a.chr7,65496500,1,1633,12355452,12353823,0.0,2220,1202,1634,91.248,1491,138,1491,5,5,91.25,minus
AB212829.1,1635,EH23a.chr7,65496500,1,1635,12204189,12205820,0.0,2213,1198,1635,91.131,1490,142,1490,1,3,91.13,plus
AB212830.1,1635,EH23a.chr7,65496500,1,1635,30706708,30705074,0.0,3003,1626,1635,99.817,1632,3,1632,0,0,99.82,minus
AB212830.1,1635,EH23a.chr7,65496500,1,1635,30774874,30773240,0.0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,minus
AB212830.1,1635,EH23a.chr7,65496500,1,1635,30824591,30822957,0.0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,minus
AB212830.1,1635,EH23a.chr7,65496500,1,1635,11346499,11348133,0.0,2676,1449,1635,96.208,1573,62,1573,0,0,96.21,plus
AB212830.1,1635,EH23a.chr7,65496500,9,1625,10729382,10727775,0.0,2296,1243,1618,92.398,1495,112,1495,4,11,92.40,minus
AB212830.1,1635,EH23a.chr7,65496500,1,1635,12111396,12113030,0.0,2250,1218,1635,91.498,1496,139,1496,0,0,91.50,plus
AB212830.1,1635,EH23a.chr7,65496500,22,1635,12152758,12154371,0.0,2239,1212,1614,91.698,1480,134,1480,0,0,91.70,plus
AB212830.1,1635,EH23a.chr7,65496500,1,1635,12058485,12060119,0.0,2217,1200,1635,91.131,1490,145,1490,0,0,91.13,plus
AB212830.1,1635,EH23a.chr7,65496500,1,1633,12355452,12353823,0.0,2193,1187,1634,90.942,1486,143,1486,5,5,90.94,minus
AB212830.1,1635,EH23a.chr7,65496500,1,1635,12204189,12205820,0.0,2180,1180,1636,90.770,1485,146,1485,3,5,90.77,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40695593,40695829,1.31e-101,372,201,237,94.937,225,12,225,0,0,94.94,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40902346,40902582,1.31e-101,372,201,237,94.937,225,12,225,0,0,94.94,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40258885,40259120,4.76e-96,353,191,237,93.671,222,14,222,1,1,93.67,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40227279,40227515,6.16e-95,350,189,237,93.249,221,16,221,0,0,93.25,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40375071,40375307,6.16e-95,350,189,237,93.249,221,16,221,0,0,93.25,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40733817,40734053,6.16e-95,350,189,237,93.249,221,16,221,0,0,93.25,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,40253450,40253683,2.22e-94,348,188,234,93.590,219,14,219,1,1,93.59,plus
ON055367.1,237,EH23a.chr6,78694280,2,237,40372469,40372704,2.22e-94,348,188,236,93.220,220,16,220,0,0,93.22,plus
ON055367.1,237,EH23a.chr6,78694280,2,237,40389767,40390002,2.22e-94,348,188,236,93.220,220,16,220,0,0,93.22,plus
ON055367.1,237,EH23a.chr6,78694280,2,237,40534974,40535209,2.22e-94,348,188,236,93.220,220,16,220,0,0,93.22,plus
ON055367.1,237,EH23a.chr6,78694280,2,237,40552157,40552392,2.22e-94,348,188,236,93.220,220,16,220,0,0,93.22,plus
ON055367.1,237,EH23a.chr6,78694280,2,237,40776484,40776719,2.22e-94,348,188,236,93.220,220,16,220,0,0,93.22,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40168130,40168366,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40171684,40171920,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40172632,40172868,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40179743,40179979,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40181876,40182112,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40244135,40244371,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40323866,40324102,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40326274,40326510,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40332833,40333069,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40408829,40409065,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40442742,40442978,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40500217,40500453,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40537465,40537701,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40570493,40570729,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40598785,40599021,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40797364,40797600,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40867612,40867848,2.87e-93,344,186,237,92.827,220,17,220,0,0,92.83,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41456586,41456822,2.87e-93,344,186,239,92.887,222,13,222,4,4,92.89,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,40212875,40213108,1.03e-92,342,185,234,93.162,218,15,218,1,1,93.16,plus
ON055367.1,237,EH23a.chr6,78694280,2,237,40521709,40521944,1.03e-92,342,185,236,92.797,219,17,219,0,0,92.80,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40169078,40169314,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40178084,40178320,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40178795,40179031,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40186378,40186614,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40189221,40189457,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40189932,40190168,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40192064,40192300,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40249907,40250143,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40290921,40291157,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40300105,40300341,1.33e-91,339,183,238,92.437,220,16,220,2,2,92.44,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40339957,40340193,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40354703,40354939,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40363308,40363544,1.33e-91,339,183,238,92.437,220,16,220,2,2,92.44,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40388582,40388818,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40396713,40396949,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40405352,40405588,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40410884,40411120,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40416179,40416415,1.33e-91,339,183,238,92.437,220,16,220,2,2,92.44,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40463167,40462931,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,minus
ON055367.1,237,EH23a.chr6,78694280,1,237,40508822,40509058,1.33e-91,339,183,238,92.437,220,16,220,2,2,92.44,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40512556,40512792,1.33e-91,339,183,238,92.437,220,16,220,2,2,92.44,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40524311,40524547,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40533789,40534025,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40550972,40551208,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40559089,40559325,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40567017,40567253,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40580182,40580418,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40615182,40614946,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,minus
ON055367.1,237,EH23a.chr6,78694280,1,237,40667671,40667907,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40738718,40738954,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40759539,40759775,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40770876,40771112,1.33e-91,339,183,238,92.437,220,16,220,2,2,92.44,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40795309,40795545,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40818535,40818771,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40829184,40828948,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,minus
ON055367.1,237,EH23a.chr6,78694280,1,237,40860737,40860973,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40934812,40934576,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,minus
ON055367.1,237,EH23a.chr6,78694280,1,237,41253156,41253392,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41259326,41259562,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41263592,41263828,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41454944,41455180,1.33e-91,339,183,237,92.405,219,18,219,0,0,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,39986765,39986532,4.80e-91,337,182,234,92.735,217,16,217,1,1,92.74,minus
ON055367.1,237,EH23a.chr6,78694280,1,237,40105826,40106061,4.80e-91,337,182,237,92.405,219,17,219,1,1,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,8,237,40126662,40126891,4.80e-91,337,182,230,93.043,214,16,214,0,0,93.04,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,40192304,40192537,4.80e-91,337,182,234,92.735,217,16,217,1,1,92.74,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,40196443,40196676,4.80e-91,337,182,234,92.735,217,16,217,1,1,92.74,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,40200342,40200575,4.80e-91,337,182,234,92.735,217,16,217,1,1,92.74,plus
ON055367.1,237,EH23a.chr6,78694280,8,237,40213354,40213583,4.80e-91,337,182,230,93.043,214,16,214,0,0,93.04,plus
ON055367.1,237,EH23a.chr6,78694280,2,237,40777902,40778137,4.80e-91,337,182,236,92.373,218,18,218,0,0,92.37,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,40965209,40965442,4.80e-91,337,182,235,92.766,218,14,218,3,3,92.77,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,40968288,40968521,4.80e-91,337,182,235,92.766,218,14,218,3,3,92.77,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41228111,41228346,4.80e-91,337,182,237,92.405,219,17,219,1,1,92.41,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,41399315,41399548,4.80e-91,337,182,234,92.735,217,16,217,1,1,92.74,plus
ON055367.1,237,EH23a.chr6,78694280,5,237,41408397,41408630,4.80e-91,337,182,234,92.735,217,16,217,1,1,92.74,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40104878,40105114,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40106299,40106535,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40117663,40117899,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40129019,40129255,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40133272,40133508,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40154146,40154382,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40183298,40183534,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40188510,40188746,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40189458,40189694,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40195492,40195728,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40225161,40225397,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40225398,40225634,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40225872,40226108,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40231420,40231656,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40232717,40232953,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40234725,40234961,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40246029,40246265,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40247436,40247672,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40251914,40252150,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40253684,40253920,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40257937,40258173,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40294115,40294351,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40295176,40295412,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40301166,40301402,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40331174,40331410,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40337224,40337460,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40348909,40349145,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40385618,40385854,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40412702,40412938,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40418075,40418311,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40430507,40430743,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40437577,40437813,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40494410,40494646,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40530825,40531061,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40548008,40548244,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40552859,40553095,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40574209,40574445,6.20e-90,333,180,238,92.017,219,17,219,2,2,92.02,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40593619,40593855,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40667434,40667670,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40724252,40724488,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40741965,40742201,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40751180,40751416,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40752117,40752353,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40763787,40764023,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40764971,40765207,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40766393,40766629,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40775299,40775535,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40777186,40777422,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40791832,40792068,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40801078,40801314,6.20e-90,333,180,238,92.017,219,17,219,2,2,92.02,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40802974,40803210,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40810138,40810374,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40813369,40813605,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40831792,40831556,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,minus
ON055367.1,237,EH23a.chr6,78694280,1,237,40839002,40838766,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,minus
ON055367.1,237,EH23a.chr6,78694280,1,237,40857735,40857971,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40867375,40867611,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40950588,40950824,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40951510,40951746,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40969706,40969942,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,40993933,40994169,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41035835,41036071,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41109484,41109720,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41128133,41128369,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41248180,41248416,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
ON055367.1,237,EH23a.chr6,78694280,1,237,41249601,41249837,6.20e-90,333,180,237,91.983,218,19,218,0,0,91.98,plus
